id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27458298,The Riverside Escape -  3BDR in 3 Apartments,60103501,Gaia,,Central,51.4534,-2.59953,Entire home/apt,220,2,2,2019-04-07,0.40,1,355
27465476,Luxury modern 3 dble bedroom 2 bathroom apartment,61521322,Lucy,,Bedminster,51.4364,-2.60356,Entire home/apt,75,5,7,2019-01-30,0.79,1,47
27477406,2-Bed Family Home with Sunny Garden - Airbristol,65192629,Airbristol,,Easton,51.46147,-2.56204,Entire home/apt,75,1,35,2019-05-13,3.71,69,70
27492137,City Of Bristol House,207205174,Andrew,,St George Troopers Hill,51.45256,-2.52528,Private room,45,1,0,,,2,173
27496409,Private bedroom near Bath to Bristol cycle path,31914554,Kelly,,Eastville,51.47892,-2.53524,Private room,25,1,3,2019-02-20,0.39,1,0
27505527,Lovely double room 10 min walk from city center,76523938,Fran,,Southville,51.44436,-2.60192,Private room,32,1,0,,,1,260
27509552,布里斯托尔单一家庭住宅,32050358,Runting,,Hotwells & Harbourside,51.45063,-2.60145,Private room,137,1,0,,,1,365
27516010,Private room in beautiful waterside apartment.,14322218,Ellen,,Clifton,51.45049,-2.61393,Private room,45,1,25,2019-05-01,2.73,1,150
27517009,higgihaus Apartment (#55). Penthouse. Roof Terrace. Central Location.,164934575,Delyth & Luke,,Ashley,51.46112,-2.5849,Entire home/apt,73,1,52,2019-05-16,5.67,8,330
27517227,"Bright, clean and spacious family house.",6072440,Zoe,,Easton,51.46375,-2.56201,Private room,28,7,1,2018-09-10,0.12,1,363
27521141,"Fabulous modern home & garden, 5 mins from station",194057942,Alison,,Lawrence Hill,51.45337,-2.57693,Private room,95,4,5,2018-09-23,0.53,1,83
27523407,Large quirky room with open fire and sun room,31999039,Anita,,Easton,51.46951,-2.5658,Private room,34,4,0,,,5,0
27533077,Boony the Camper - an extension to your home!,45263904,Sophie,,St George West,51.4581,-2.54824,Private room,30,1,1,2018-11-04,0.15,3,199
27538698,Elegant apartment part of large manor house.,32620239,Lloyd,,Cotham,51.46947,-2.6088,Entire home/apt,50,1,28,2019-05-04,2.98,4,233
27539057,Beautiful apartment exuding style & sophistication,32620239,Lloyd,,Redland,51.4732,-2.61299,Entire home/apt,60,2,5,2019-04-30,0.82,4,0
27541761,"Lovely 3 bedroom house , sleeps 4 .",207769313,Miah,,Hengrove & Whitchurch Park,51.41078,-2.56207,Entire home/apt,63,3,8,2018-09-30,0.85,1,0
27541994,Newly refurbished flat in the centre of Bristol,206489655,James,,Central,51.45373,-2.59039,Entire home/apt,90,1,2,2018-08-19,0.21,1,0
27550222,Bright and cheerfull 664A room6A,135058024,Roohi,,Lockleaze,51.4764,-2.56075,Private room,27,1,5,2019-04-21,0.55,6,171
27551426,Spacious bright airy r4a,135058024,Roohi,,Lockleaze,51.47548,-2.56177,Private room,33,1,10,2019-05-05,1.07,6,179
27560506,Spacious Bright 3 Bedroom Home in Bristol,206832248,Chu,,Cotham,51.46994,-2.60595,Entire home/apt,85,2,29,2019-05-01,3.23,1,32
27564448,"Silbury Rd, Ashton Vale",61530225,Giovanni,,Bedminster,51.43379,-2.62887,Private room,32,2,26,2019-04-10,2.77,1,180
27564989,Chic Boho Home with Garden - sleeps up to 6,67451245,Astrid,,St George West,51.46448,-2.5403,Entire home/apt,55,2,11,2019-05-12,1.24,1,0
27571018,The Coach House,208019526,Cherry Orchards,,Westbury-on-Trym & Henleaze,51.49578,-2.63406,Entire home/apt,90,2,2,2019-05-05,0.32,1,117
27576084,The Old Bank - No.1 - Your Apartment,125651447,Charlie,,Brislington West,51.44256,-2.55947,Entire home/apt,50,1,3,2019-03-31,0.42,71,323
27576492,The Old Bank - No. 2 - Your Apartment,125651447,Charlie,,Brislington West,51.44169,-2.56025,Entire home/apt,65,1,6,2019-03-31,0.64,71,289
27576748,The Old Bank - No.3 - Your Apartment,125651447,Charlie,,Brislington West,51.44262,-2.56052,Entire home/apt,50,2,4,2018-10-28,0.43,71,333
27578596,Comfy single room 5a,135058024,Roohi,,Lockleaze,51.47783,-2.56141,Private room,25,1,8,2018-12-19,0.85,6,106
27579320,Cosy double bedroom 3a,135058024,Roohi,,Eastville,51.47657,-2.55954,Private room,27,1,3,2018-09-15,0.32,6,175
27587231,The Old Bank - No.4 - Your Apartment,125651447,Charlie,,Brislington West,51.44314,-2.55406,Entire home/apt,50,2,2,2018-08-28,0.22,71,325
27589120,Bright and airy 3 bed house in Bristol,47823452,Suewan,,Henbury & Brentry,51.51125,-2.63994,Entire home/apt,132,2,5,2018-09-22,0.54,1,0
27591987,"Comfy Double Room in St Werburghs, Bristol",3514043,Natasha,,Ashley,51.469,-2.57481,Private room,22,2,8,2018-10-21,0.88,2,0
27593797,Bristol City Centre Apartment with Parking,120383529,Sameep,,Hotwells & Harbourside,51.45286,-2.60202,Entire home/apt,94,1,18,2019-04-17,2.00,1,219
27618547,"Cosy house w/garden, central, good transport links",73142278,Kylie,,Easton,51.45694,-2.55987,Entire home/apt,87,2,6,2018-09-16,0.65,1,0
27622534,"Woodburner, City View or Blanket box room",360195,Sarah,,Windmill Hill,51.43903,-2.591,Private room,27,1,6,2019-05-16,1.89,5,6
27634766,Cosy Single bedroom,203952250,Roberto,,Brislington West,51.43993,-2.55097,Private room,35,1,11,2019-05-05,1.17,1,0
27641098,"Boutique Bristol - Peaceful, Free parking...",201249674,Jane,,Westbury-on-Trym & Henleaze,51.48274,-2.61597,Private room,32,1,14,2019-05-12,1.76,1,114
27689754,Bristol large Victorian House,93191274,Debbie,,Knowle,51.43809,-2.57162,Entire home/apt,200,1,24,2019-05-13,2.85,1,65
27692957,Private & spacious 2 bedroom flat near harbourside,209041248,Asher,,Southville,51.44597,-2.59491,Entire home/apt,100,18,11,2019-04-01,1.24,1,61
27696670,Attractive one bed flat in Clifton Village,209074663,Rozzy,,Clifton,51.45366,-2.61963,Entire home/apt,90,2,18,2019-03-21,2.13,1,317
27696701,"Stylish & Modern Double Bedroom, Central Location",19293949,Rob,,Ashley,51.46098,-2.58501,Private room,35,1,11,2019-04-28,1.19,2,0
27745755,Huge apartment with views over Bristol,17489804,Rory,,Clifton,51.45572,-2.61975,Private room,43,12,1,2018-08-14,0.11,1,89
27766640,Haven No.4 - Your Apartment,125651447,Charlie,,Ashley,51.4601,-2.58584,Entire home/apt,65,2,4,2018-12-16,0.45,71,304
27769652,Bohemian top floor apartment with views over city,188854604,BNBbuddy,,Ashley,51.46725,-2.59126,Entire home/apt,65,2,30,2019-04-06,3.38,8,58
27770114,Spacious & Central 1 Bedroom Flat in Southville,25697950,Dorothy,,Southville,51.44584,-2.60777,Entire home/apt,65,2,2,2018-09-09,0.23,1,0
27770753,Luxury High Spec 2 Bedroom House - Airbristol,50314124,Hayley,,Redland,51.47406,-2.59365,Entire home/apt,130,1,1,2018-10-05,0.13,5,0
27778328,Luxury Georgian Apartment In The City Centre,141893469,Joe,,Ashley,51.45958,-2.58676,Entire home/apt,80,3,14,2019-05-12,2.53,1,65
27794632,3 Bed - Central Bristol - Large Modern Home,50314124,Hayley,,Redland,51.47404,-2.59224,Entire home/apt,200,1,9,2019-05-12,1.15,5,294
27795237,Bristol 5* Hen/Stag House Sleeps 14 Prime Location,50314124,Hayley,,Redland,51.47271,-2.59205,Entire home/apt,900,1,1,2019-01-20,0.25,5,12
27811555,Thingwell Heights home with a view,158821141,Ruth,,Eastville,51.47942,-2.54604,Private room,20,1,1,2018-10-04,0.13,1,0
27822333,Bright 1-bed in the centre of Bristol - Airbristol,65192629,Airbristol,,Central,51.46104,-2.59108,Entire home/apt,65,1,20,2019-04-13,2.37,69,174
27829238,Double Room Near Central Bristol,59462874,Maggi & Mike,,St George Central,51.46158,-2.53827,Private room,18,2,12,2019-04-15,1.31,1,41
27830397,A tranquil hideaway in Clifton Village,15363066,Shena,,Clifton,51.45479,-2.62137,Private room,45,2,34,2019-05-15,4.68,1,11
27830423,City of Bristol Bed and Breakfast,75845019,Susan,,Redland,51.47944,-2.59544,Private room,50,1,28,2019-05-12,3.13,2,44
27843604,Redland Flat,210270807,Jane,,Redland,51.4732,-2.61359,Private room,30,1,6,2018-10-21,0.67,1,0
27849133,"The Garden Flat - parking, Whiteladies & UoB",210321255,Anna,,Clifton Down,51.46086,-2.61241,Entire home/apt,75,2,66,2019-05-14,7.53,1,84
27870495,West View House - Leafy Urban Retreat,40280837,Charlie,,Brislington West,51.44287,-2.56864,Entire home/apt,66,2,6,2018-12-03,0.80,1,3
27874379,Lovely large house with great garden and parking,6317053,Penny,,Redland,51.47969,-2.60195,Entire home/apt,160,2,0,,,2,193
27885406,"Bright and Modern Studio 8 in Clifton, Bristol",145484295,Urban Creation,,Clifton Down,51.466,-2.61783,Entire home/apt,75,1,10,2019-03-22,1.14,18,352
27887281,A two bed flat in a popular Clifton location,45118834,Adrienne,,Clifton Down,51.46458,-2.61646,Entire home/apt,93,2,6,2018-10-28,0.71,1,54
27901821,A comfy room close to Blaise Castle and M5,8721822,Louise,,Avonmouth & Lawrence Weston,51.50348,-2.65361,Private room,37,1,1,2019-01-01,0.22,1,0
27918524,Peaceful single room in colourful Bishopston..,182900839,Noo,,Redland,51.47405,-2.59354,Private room,70,1,0,,,3,364
27981539,Light & Bright 2 bed by Temple Meads /City Centre,21441513,Mark,,Lawrence Hill,51.45339,-2.57706,Entire home/apt,69,2,13,2019-03-10,1.47,1,33
27997366,Sleek 2 bed flat near airport with stunning views,59310886,Sacha,,Hartcliffe & Withywood,51.41329,-2.60089,Entire home/apt,74,2,3,2018-12-09,0.53,1,0
27997624,"Gorgeous 2 Bedroom Town House In Clifton, Bristol",211085471,Ross,,Clifton,51.45272,-2.62507,Entire home/apt,160,2,7,2019-04-18,1.00,1,256
28007880,Lovely private room in a family home,211534713,Suzanna,,Lockleaze,51.48588,-2.5685,Private room,25,1,56,2019-04-28,6.56,1,168
28025071,"Double room close to University, BRI and BBC",43341589,Stella,,Cotham,51.46607,-2.60589,Private room,45,7,4,2019-02-23,0.52,2,60
28039798,Newly renovated family home in heart of Bristol,3418651,Tom,,Redland,51.47721,-2.59826,Entire home/apt,175,3,10,2019-04-21,1.17,1,20
28044698,Simply stunning modern 2 bed/bath city apartment,24163592,Matthew,,Ashley,51.4601,-2.58515,Entire home/apt,175,1,0,,,1,0
28079570,Beautiful 3 bedrooms in a fully renovated house,41020944,Manuel,,Eastville,51.47337,-2.54724,Private room,60,1,1,2018-09-23,0.13,4,0
28094403,City Of Bristol Bed & Breakfast,150917219,Becky,,Knowle,51.43695,-2.57383,Private room,25,2,8,2019-05-16,1.01,1,281
28099574,"Modern, 2 bed Apt for 6, nr popular Gloucester Rd",96719245,Mark,,Ashley,51.46935,-2.5901,Entire home/apt,100,2,5,2018-12-18,0.61,1,0
28115944,"Wellington Terrace, opposite Avon Gorge Hotel",20662949,Louisa,,Clifton,51.45263,-2.62334,Entire home/apt,75,1,20,2019-05-12,7.59,1,112
28118684,"Waterfront 2bed/2bath w balcony, lift & parking",188854604,BNBbuddy,,Southville,51.44566,-2.59888,Entire home/apt,50,21,1,2018-08-30,0.11,8,0
28120476,Totterdown 3 Bedroom House with Garden,44913116,Lindsay,,Windmill Hill,51.44139,-2.57853,Entire home/apt,175,2,37,2019-05-13,4.63,2,89
28131577,Double room in beautiful Clifton location,2387022,Naomi,,Clifton Down,51.46601,-2.61648,Entire home/apt,200,3,0,,,1,0
28159794,Double bedroom in a stunning house,41020944,Manuel,,Eastville,51.47414,-2.54601,Private room,20,1,1,2018-09-13,0.12,4,0
28160646,Stylish double bedroom in beautiful Eastville,41020944,Manuel,,Eastville,51.47335,-2.54683,Private room,28,2,2,2018-09-29,0.25,4,310
28160725,Cosy single bedroom in a beautiful house,41020944,Manuel,,Eastville,51.47407,-2.54523,Private room,19,1,2,2018-09-21,0.24,4,310
28171946,City Of Bristol Apartment with Large Garden,60127103,Patrick,,Cotham,51.46872,-2.59486,Entire home/apt,48,2,7,2019-04-21,0.83,1,96
28172615,Daisy's Bright Double Room in Shared House,155252739,Daisy,,Horfield,51.48692,-2.58601,Private room,20,4,1,2018-09-07,0.12,1,6
28173791,Homely Garden Flat Bristol,26723072,Ruby,,Windmill Hill,51.44122,-2.57016,Entire home/apt,55,2,4,2018-12-29,0.47,1,0
28173857,City Of Bristol House,197611990,Daniel,,Knowle,51.43101,-2.56952,Private room,18,1,20,2019-02-24,2.34,2,0
28200801,Modern ground floor flat,212998272,Laura,,Henbury & Brentry,51.51093,-2.62366,Entire home/apt,50,5,13,2019-03-31,1.97,1,0
28234444,No 75,213266388,Richard,,Horfield,51.49074,-2.5799,Private room,33,1,38,2019-05-08,5.00,1,107
28234833,Blue room,7688678,Jo,,Redland,51.47652,-2.60969,Private room,65,1,2,2018-12-02,0.30,2,179
28239936,Colourful and Modern Studio 12A in Clifton,145484295,Urban Creation,,Clifton Down,51.46621,-2.61782,Entire home/apt,75,1,17,2019-05-03,2.18,18,357
28243731,Stylish city penthouse with balcony and parking,48681911,Katie,,Redland,51.47591,-2.59173,Private room,40,1,24,2019-05-16,3.00,2,41
28246216,Modern flat near Cabot Circus in Centre of Bristol,13374224,Ben,,Lawrence Hill,51.45693,-2.5789,Private room,32,2,3,2019-05-06,0.38,1,0
28250549,Large double room in a cosy home,22871595,Dion,,St George Troopers Hill,51.45758,-2.53303,Private room,18,6,1,2018-09-16,0.12,2,0
28253368,Self-contained studio in quiet leafy road,93489115,Kate,,Eastville,51.47747,-2.53956,Entire home/apt,50,1,22,2019-05-11,2.84,1,93
28268730,Spacious bright room 2A,135058024,Roohi,,Eastville,51.4766,-2.55965,Private room,27,1,10,2019-03-03,1.34,6,174
28269452,Stunning peaceful apartment nr Bristol TempleMeads,16961112,Adam,,Brislington West,51.43704,-2.56261,Entire home/apt,48,2,19,2019-04-28,2.32,1,333
28281542,"Colourful home in Easton, Bristol",6054805,Francesca,,Easton,51.46455,-2.5592,Entire home/apt,100,3,7,2019-04-22,1.00,1,9
28299777,"Room in Henleaze, Close MOD, Airbus, Hospitals",213708160,Sarah,,Horfield,51.49107,-2.59523,Private room,32,3,9,2019-05-02,1.10,1,87
28300880,Grand family 4 bedroom home with Sun house,213713820,Peter,,Westbury-on-Trym & Henleaze,51.48464,-2.61386,Entire home/apt,168,2,12,2019-03-03,1.49,1,0
28311728,WHAT AN AMAZING LOCATION! SLEEPS 6,81538139,Antonino,,Central,51.45885,-2.58393,Entire home/apt,100,1,56,2019-05-14,6.83,2,308
28326927,1 Bedroom Apartment in Central Bristol,13098435,Joshua,,Ashley,51.46781,-2.59152,Entire home/apt,40,2,11,2019-01-01,1.34,1,0
28335325,Modern one bed flat with OSP parking in Easton,38544483,Kellie,,Lawrence Hill,51.46437,-2.56543,Entire home/apt,55,1,75,2019-05-18,9.07,1,34
28339361,Sunny and modern flat in a Georgian House,100517387,Hisham,,Eastville,51.48213,-2.5576,Entire home/apt,49,1,4,2019-02-24,0.52,2,0
28356747,"Furnished retro bedroom, centre of Bristol (22)",54503007,Patrick,,Central,51.45354,-2.59354,Private room,40,1,24,2019-03-10,3.83,8,0
28357913,Furnished retro room in centre of Bristol (23),54503007,Patrick,,Central,51.45412,-2.59406,Private room,40,1,12,2019-04-21,2.71,8,347
28383189,Sunny House,67445058,Justyna,,Avonmouth & Lawrence Weston,51.50298,-2.64743,Private room,35,1,13,2019-04-14,1.59,1,75
28384744,"Cosy ,rustic,self contained guest suite",214294715,Tony,,St George West,51.45965,-2.55304,Entire home/apt,49,1,53,2019-05-16,6.46,1,41
28397008,Double room in quiet family home,110338697,Julia,,Horfield,51.49894,-2.59006,Private room,39,1,18,2019-04-28,2.24,1,173
28403568,Modern Garden Flat with 2 beds + parking Redland,19916997,Julius,,Redland,51.47028,-2.60476,Entire home/apt,79,4,1,2019-04-07,0.70,1,4
28420022,Double room with ensuite in the centre of Bristol,19853152,Philipp,,Ashley,51.46242,-2.58608,Private room,55,2,18,2019-04-21,2.27,1,17
28421945,"Sunny double room, free parking, no cleaning fee!",27371484,Maria,,Westbury-on-Trym & Henleaze,51.48591,-2.62296,Private room,33,1,35,2019-05-11,4.27,3,57
28426740,⭐️ The Hotwells House ⭐️,22948093,Zak,,Clifton,51.4525,-2.62531,Entire home/apt,237,2,7,2019-01-16,0.92,1,93
28453783,"Large, cosy double (Glos road, hospital, cricket)",23382039,Ade,,Bishopston & Ashley Down,51.48249,-2.58383,Private room,40,2,3,2018-12-02,0.41,1,0
28454926,Cosy double room with a great view!,22871595,Dion,,St George Central,51.45965,-2.52801,Private room,16,1,0,,,2,0
28456309,"Comfy single room, free parking, no cleaning fee!",27371484,Maria,,Westbury-on-Trym & Henleaze,51.48616,-2.6228,Private room,20,1,21,2019-05-16,3.39,3,22
28465009,Charming room within Georgian House,214877787,Jennifer,,Clifton,51.45225,-2.62288,Private room,47,1,16,2019-04-23,1.94,3,67
28471628,"Sunny, cozy, large green room in Henleaze",83129584,Laura,,Southmead,51.49577,-2.60375,Private room,36,2,4,2019-02-22,0.50,1,16
28476515,Contemporary City Inn,81857012,St Austell,,Horfield,51.48816,-2.58565,Private room,90,1,0,,,1,33
28480205,Cosy 3 bedroom home close to vibrant Gloucester Rd,214975551,Laura,,Bishopston & Ashley Down,51.48342,-2.57951,Entire home/apt,105,2,40,2019-05-12,4.98,1,77
28482755,Portland Sq 1-bed maisonette! - Airbristol,65192629,Airbristol,,Ashley,51.46049,-2.58924,Entire home/apt,60,1,16,2019-05-15,2.05,69,80
28490291,Double bedroom in a sunny modern flat,100517387,Hisham,,Eastville,51.48326,-2.55682,Private room,26,1,37,2019-05-12,4.76,2,40
28516856,@DomusNixTWO Luxury King Rooms A Perfect Location,149596133,Nix,,Cotham,51.46299,-2.60016,Private room,84,2,0,,,5,351
28531159,"Amazing village location, Double room Clifton",123010736,Sally,,Clifton,51.45572,-2.61607,Private room,30,1,26,2019-05-16,3.44,3,30
28535664,Converted church studio by Gloucester Road,215338614,Warren,,Bishopston & Ashley Down,51.48185,-2.58446,Entire home/apt,45,2,10,2019-05-03,1.28,5,350
28552314,Private bedroom + En suite bathroom,10314768,Pierre Et Mathilde,,Central,51.45542,-2.59477,Private room,37,1,4,2019-05-11,0.52,2,0
28552319,"Flamingo House. Gorgeous, central. For 13 guests.",67767608,Kirsten,,Windmill Hill,51.43807,-2.59513,Entire home/apt,5000,1,1,2018-10-20,0.14,5,344
28573629,"Quiet, Quirky & Quaint 1 Bed Flat near Harbourside",22429910,Claudia,,Clifton,51.45045,-2.61908,Entire home/apt,80,2,15,2019-04-27,1.87,1,36
28582882,Double Room in a Friendly House with TV,49188646,Damian & Irisa,,Filwood,51.42796,-2.59029,Private room,27,1,41,2019-04-28,5.10,2,161
28616412,Old Market 36,9192893,Guillaume,,Lawrence Hill,51.45523,-2.57799,Private room,39,2,29,2019-05-08,3.73,2,18
28625132,City penthouse with balcony and panoramic views,48681911,Katie,,Bishopston & Ashley Down,51.47575,-2.5905,Entire home/apt,70,1,18,2019-04-21,2.39,2,1
28635166,Comfy double room in cosy Victorian home,12917949,Ollie & Katherine,,Southville,51.44187,-2.60231,Private room,37,2,5,2018-11-22,0.73,1,0
28654560,[Rare!] City Centre Super Cozy Lovely Room,32808632,Chloé,,Bedminster,51.43652,-2.60428,Private room,58,1,7,2019-05-12,1.24,2,90
28678621,Bright Modern Apartment in Bristol,19948901,Simon,,Brislington West,51.4441,-2.5668,Entire home/apt,51,2,8,2019-05-05,1.22,1,20
28680207,Spacious 2 Bedroom Property in Bristol,20547944,Adam,,Easton,51.46052,-2.5591,Entire home/apt,61,2,4,2019-01-06,0.57,1,149
28681947,Elegant 3 bed garden flat with parking in Clifton,216387979,Tabitha,,Stoke Bishop,51.47264,-2.62555,Entire home/apt,140,2,19,2019-05-08,2.75,1,0
28688969,"3 Bedroom Terraced House, Southville, Bristol",60764795,Falle,,Southville,51.44068,-2.61004,Entire home/apt,146,2,17,2019-05-06,2.42,1,3
28693309,Calm bedroom. Breakfast. Quick access to Bristol,181680801,Linda,,Avonmouth & Lawrence Weston,51.50023,-2.70181,Private room,38,1,9,2019-05-05,1.13,3,83
28694566,A single snug room with glorious views,18677372,Agata,,Knowle,51.43673,-2.5778,Private room,20,2,14,2019-04-27,1.82,4,70
28731384,Luxury 2 bed city centre sleeps 8 close to motion,202169749,Rowena,,Lawrence Hill,51.457,-2.57905,Entire home/apt,145,2,20,2019-04-14,4.26,7,315
28731987,"Henleaze, en-suite king size double, free parking",16091010,Catherine,,Westbury-on-Trym & Henleaze,51.49042,-2.60208,Private room,34,1,12,2019-04-26,1.89,1,56
28732785,Luxury double room,210943309,Jennifer,,Hartcliffe & Withywood,51.40583,-2.62083,Private room,37,1,0,,,1,90
28781757,Bright and Colourful Studio Apartment 7 in Clifton,145484295,Urban Creation,,Clifton Down,51.46595,-2.61817,Entire home/apt,75,1,12,2019-04-21,1.74,18,310
28796667,No.73 - Mr Fox room. Boutique style nr Glos Rd,64553182,Jodie,,Bishopston & Ashley Down,51.48009,-2.58443,Private room,55,1,5,2019-03-31,0.71,3,71
28797918,Clifton Village Flat in Prime Location -Airbristol,65192629,Airbristol,,Clifton,51.45503,-2.61557,Entire home/apt,70,1,22,2019-05-12,3.06,69,43
28798214,Bristol Bed & Breakfast,179370960,Jenny,,Hotwells & Harbourside,51.44749,-2.60963,Private room,55,1,31,2019-05-06,4.10,1,59
28799057,Spacious comfy bedroom near central Bristol,56676291,Stewart,,Windmill Hill,51.44198,-2.57512,Private room,28,1,28,2019-04-26,3.72,2,0
28805647,The Grange - yourapartment,125651447,Charlie,,Clifton,51.45611,-2.61761,Entire home/apt,110,1,3,2019-03-31,0.47,71,326
28817486,Large room in cozy flat,3353405,Natalie,,Easton,51.46886,-2.56217,Private room,65,1,0,,,1,0
28818317,Fabulous 1 Bed Apartment - Best Central Location,28006852,David,,Ashley,51.46004,-2.58893,Entire home/apt,50,2,15,2019-01-06,1.94,1,0
28827309,Lovely 2 bed flat with very central location!,215560330,Alex,,Southville,51.44365,-2.59413,Entire home/apt,57,2,6,2018-12-27,0.90,1,158
28827462,Modern Central Bristol Apartment,1322122,Chino,,Clifton,51.45175,-2.62301,Private room,35,1,1,2018-12-02,0.18,1,0
28828782,"Stig's Place Back Room,  Chilled B'n'B",216404770,Richard,,Ashley,51.46758,-2.57511,Private room,32,1,33,2019-04-21,4.27,2,4
28835563,"Luxury  double room in Bishopston, Bristol",75845019,Susan,,Redland,51.47912,-2.59541,Private room,44,1,15,2019-05-12,1.91,2,28
28850522,Riverside House - No.4 - Your Apartment,125651447,Charlie,,Central,51.45144,-2.59185,Entire home/apt,80,1,4,2019-04-12,0.59,71,312
28860759,Modern Apartment in Central Bristol for 2 People,217575627,Anisa,,Lawrence Hill,51.45801,-2.58144,Entire home/apt,100,2,1,2018-12-01,0.18,1,226
28876986,Bristol Barbara Bailey. can host up to 4 people.,150678163,Marie,,Frome Vale,51.48066,-2.53514,Entire home/apt,38,1,21,2019-01-29,2.76,1,26
28904411,4-days-min. Groups working away & families welcome,67767608,Kirsten,,Windmill Hill,51.4367,-2.59538,Entire home/apt,125,4,3,2019-04-05,0.40,5,320
28905732,Sunny central family home with great views,30760760,Susy,,Ashley,51.46875,-2.58549,Entire home/apt,141,2,0,,,2,0
28922717,Victorian Terrace in the heart of Bishopston,26283882,Sonia,,Bishopston & Ashley Down,51.48221,-2.58661,Entire home/apt,102,2,1,2018-12-06,0.18,1,10
28927694,Central Clifton Village Spacious 2 Bed Flat,218046801,Natalie,,Clifton,51.45595,-2.61807,Entire home/apt,93,2,30,2019-05-07,4.13,1,114
28932133,"A cosy, quiet room in a warm, welcoming home",125562561,Rhodri,,Horfield,51.49637,-2.58103,Private room,28,1,24,2019-05-10,3.16,1,143
28952327,One bed modern flat in bristol city centre,34377441,Shabnum,,Central,51.45939,-2.59079,Entire home/apt,55,3,1,2018-12-10,0.19,1,65
29006266,"Old Market, Centre, Stokes Croft all within 5mins",129131065,Jonathan,,Lawrence Hill,51.46176,-2.57651,Private room,25,1,1,2018-10-25,0.14,2,0
29007809,"Clifton Village Apartment,",123010736,Sally,,Clifton,51.45409,-2.61675,Entire home/apt,122,2,0,,,3,15
29009159,Old Market 36 (up to 5),9192893,Guillaume,,Lawrence Hill,51.45673,-2.578,Entire home/apt,83,3,2,2019-04-21,0.43,2,27
29047099,AMAZING House ★ Clifton Village ★ Private Parking,192688677,Helen,,Clifton,51.45229,-2.61984,Entire home/apt,389,2,9,2019-02-04,1.42,1,0
29087234,Upper Belmont,43873674,Jackie,,Bishopston & Ashley Down,51.47634,-2.58884,Private room,30,2,4,2019-04-20,0.60,2,225
29096844,Victorian townhouse in cosmopolitan Montpelier,219288156,Jaki & Tony,,Ashley,51.46842,-2.58179,Private room,39,2,5,2018-12-09,0.79,2,0
29099039,Spacious Double Room in East Bristol,219306528,Charlotte,,St George West,51.46488,-2.54165,Private room,30,2,18,2019-04-28,2.61,1,0
29100699,Huge Studio Flat in Berkeley Square Bristol Centre,219320851,Airbnb In Bristol,,Central,51.45656,-2.60615,Entire home/apt,111,1,20,2019-05-04,2.71,3,146
29102817,Holiday home in St Werburghs,6048202,Pauline,,Ashley,51.47068,-2.57622,Entire home/apt,90,3,1,2019-01-02,0.22,3,0
29114069,Contemporary 2 Bed Apartment Bristol City Centre,194239552,Giorgia,,Central,51.45158,-2.58632,Entire home/apt,68,2,20,2019-05-09,2.86,2,143
29117511,One of the most amazing apartments in the South W,217927321,Matthew,,Avonmouth & Lawrence Weston,51.49752,-2.64547,Entire home/apt,398,1,1,2019-03-03,0.38,1,365
29118900,Huge Studio Flat in Berkeley Square 7 PAX,22618465,Dreaming Bristol,,Hotwells & Harbourside,51.45601,-2.60616,Entire home/apt,100,1,26,2019-04-15,3.50,12,134
29151332,"Gorgeous, Stylish, central 1 bed apartment, Views!",49624155,Lily,,Central,51.45428,-2.5929,Entire home/apt,80,1,15,2019-01-20,2.13,1,0
29156419,Central river-side Bristol home ⭐️,110414204,Abi,,Central,51.45489,-2.58856,Entire home/apt,50,2,27,2019-05-06,3.80,1,161
29181149,A room with a view - near central Bristol,56676291,Stewart,,Windmill Hill,51.4405,-2.57567,Private room,22,1,32,2019-04-27,4.59,2,0
29182073,"Stig's Place Front Room, Chilled B'n'B",216404770,Richard,,Ashley,51.46657,-2.57471,Private room,32,1,49,2019-04-11,6.74,2,3
29185738,Beautiful Healing Retreat with Forest Views.,973549,Joy,,Brislington East,51.44328,-2.54291,Private room,50,1,2,2019-05-05,0.34,1,166
29198385,Bristol's Most Central Airbnb,220013830,Anthea,,Central,51.45096,-2.59235,Private room,60,2,26,2019-05-12,3.71,1,25
29206951,Private room in a Bristol Apartment,23648717,Imogen,,Eastville,51.47829,-2.53791,Private room,25,1,8,2019-05-16,1.15,1,76
29238631,"Bristol. Quiet, Convenient 3bed house",487598,Maggie,,Easton,51.46696,-2.55954,Entire home/apt,101,5,3,2019-04-21,0.59,4,14
29257625,Nice Quiet Room  Nr stokes croft & Gloucester road,8240481,My Bristol,,Bishopston & Ashley Down,51.47744,-2.57962,Private room,30,1,6,2019-01-23,0.98,1,289
29297609,Spacious bedroom 1A close to all amenities,135058024,Roohi,,Eastville,51.47554,-2.55976,Private room,29,1,4,2019-01-20,0.57,6,222
29298735,The Bragg's - yourapartment,125651447,Charlie,,Lawrence Hill,51.4568,-2.57943,Entire home/apt,65,2,6,2019-03-01,0.91,71,351
29305269,Room in Superb location fully renovated apartment,109438841,John,,Clifton Down,51.46718,-2.6088,Private room,70,1,2,2019-04-14,0.43,1,2
